 BusinessId , FinancialYearId , Revenue , TaxPayable 
 901 , 8 , 14600 , 12941 
 150 , 1 , 52726 , 8200 
 146 , 8 , 98047 , 10460 
 100 , 7 , 53349 , 6779 
 744 , 1 , 9304 , 29009 
 41 , 2 , 45808 , 30309 
 295 , 7 , 10984 , 3841 
 272 , 2 , 10769 , 24759 
 39 , 7 , 77679 , 4912 
 245 , 3 , 4470 , 11165 
 835 , 1 , 55775 , 5415 
 729 , 6 , 94138 , 1199 
 640 , 1 , 94570 , 22433 
 487 , 5 , 60752 , 29760 
 476 , 4 , 83591 , 22104 
 534 , 1 , 70193 , 14443 
 260 , 6 , 72922 , 13807 
 229 , 6 , 28028 , 7830 
 383 , 5 , 52513 , 24334 
 580 , 3 , 42218 , 20193 
 928 , 4 , 80502 , 27250 
 80 , 6 , 86085 , 22186 
 733 , 1 , 23876 , 18442 
 300 , 2 , 81041 , 21084 
 554 , 8 , 96749 , 25896 
 484 , 7 , 67405 , 30934 
 275 , 6 , 32075 , 26508 
 187 , 4 , 35450 , 18238 
 243 , 2 , 77940 , 17867 
 492 , 1 , 34173 , 17340 
 246 , 5 , 63173 , 29620 
 919 , 1 , 52035 , 25719 
 195 , 5 , 44512 , 19261 
 83 , 1 , 68023 , 25481 
 814 , 2 , 17609 , 34739 
 153 , 8 , 32345 , 24368 
 486 , 8 , 56979 , 25687 
 933 , 7 , 83746 , 3751 
 501 , 4 , 20251 , 20123 
 262 , 7 , 72209 , 34854 
 454 , 7 , 22302 , 14031 
 775 , 4 , 95606 , 8989 
 403 , 8 , 87801 , 8514 
 25 , 7 , 33624 , 28703 
 953 , 4 , 72864 , 981 
 98 , 7 , 54267 , 8788 
 86 , 1 , 71531 , 5817 
 242 , 3 , 47261 , 21014 
 731 , 1 , 70742 , 19995 
 231 , 6 , 44985 , 23535 
 5 , 4 , 43284 , 32531 
 332 , 8 , 31227 , 22857 
 248 , 4 , 84113 , 19177 
 972 , 5 , 43700 , 33368 
 549 , 2 , 59638 , 1192 
 547 , 2 , 28515 , 25755 
 656 , 8 , 28849 , 24759 
 405 , 7 , 17005 , 24376 
 788 , 8 , 56600 , 15883 
 980 , 2 , 41899 , 33076 
 314 , 4 , 13732 , 3801 
 465 , 4 , 75534 , 20604 
 348 , 8 , 32830 , 6891 
 711 , 6 , 43505 , 22572 
 284 , 6 , 41298 , 16546 
 980 , 8 , 3740 , 14696 
 63 , 2 , 49625 , 16939 
 275 , 8 , 26546 , 31953 
 911 , 3 , 43143 , 30021 
 893 , 4 , 51245 , 32737 
 932 , 1 , 13213 , 23756 
 732 , 8 , 89177 , 10055 
 998 , 2 , 7777 , 22708 
 126 , 6 , 80305 , 24481 
 512 , 4 , 19915 , 6162 
 177 , 1 , 84897 , 18261 
 850 , 6 , 98285 , 13671 
 546 , 3 , 90252 , 24739 
 960 , 6 , 8177 , 20103 
 789 , 2 , 42481 , 17108 
 336 , 7 , 95875 , 25117 
 374 , 3 , 84814 , 5493 
 968 , 4 , 64709 , 33243 
 973 , 5 , 32955 , 29333 
 131 , 6 , 90890 , 19810 
 393 , 6 , 31946 , 6763 
 236 , 6 , 67923 , 6542 
 377 , 1 , 811 , 20894 
 80 , 7 , 8384 , 24288 
 160 , 8 , 89094 , 8984 
 301 , 1 , 3496 , 34609 
 822 , 1 , 39974 , 1310 
 250 , 8 , 27145 , 22868 
 249 , 2 , 78352 , 22048 
 902 , 4 , 58476 , 31052 
 976 , 4 , 46768 , 28428 
 635 , 4 , 62776 , 2097 
 29 , 2 , 44295 , 20942 
 926 , 1 , 92327 , 12157 
 239 , 5 , 69123 , 21285 
 642 , 6 , 4642 , 26850 
 196 , 1 , 44984 , 8865 
 299 , 8 , 4118 , 25994 
 15 , 6 , 19496 , 22259 
 466 , 5 , 31772 , 34779 
 953 , 4 , 54107 , 22475 
 945 , 7 , 23450 , 149 
 171 , 6 , 3807 , 29697 
 1 , 1 , 23785 , 27205 
 679 , 2 , 74742 , 17931 
 371 , 4 , 30231 , 12083 
 878 , 5 , 38597 , 19 
 302 , 2 , 8827 , 4272 
 255 , 6 , 14119 , 33776 
 932 , 4 , 46025 , 7959 
 839 , 1 , 28919 , 33308 
 134 , 1 , 10825 , 22361 
 202 , 4 , 99875 , 12559 
 18 , 1 , 52616 , 2762 
 253 , 1 , 9351 , 9782 
 158 , 2 , 35818 , 8154 
 847 , 1 , 48813 , 31046 
 993 , 1 , 18162 , 7664 
 373 , 4 , 54050 , 21037 
 514 , 3 , 47748 , 33128 
 336 , 8 , 73239 , 22446 
 908 , 8 , 62032 , 22188 
 943 , 8 , 29425 , 659 
 546 , 3 , 21829 , 28429 
 330 , 1 , 73148 , 12735 
 659 , 5 , 22121 , 16164 
 286 , 5 , 53989 , 27730 
 697 , 3 , 97925 , 12582 
 658 , 1 , 39054 , 33819 
 736 , 5 , 37839 , 25259 
 622 , 7 , 50891 , 16251 
 230 , 3 , 80696 , 14500 
 247 , 7 , 45212 , 10983 
 836 , 8 , 1182 , 29554 
 491 , 2 , 36782 , 32335 
 527 , 7 , 8495 , 6613 
 32 , 1 , 64115 , 11845 
 266 , 1 , 77027 , 28689 
 636 , 6 , 33643 , 6357 
 245 , 4 , 58863 , 31901 
 164 , 5 , 64899 , 34590 
 618 , 8 , 31147 , 32038 
 228 , 2 , 13025 , 24092 
 241 , 7 , 32327 , 14089 
 90 , 3 , 29557 , 32745 
 104 , 4 , 35943 , 6066 
 686 , 1 , 62901 , 24538 
 670 , 2 , 91680 , 18179 
 389 , 8 , 82976 , 2374 
 416 , 3 , 33305 , 13130 
 382 , 5 , 55829 , 30804 
 333 , 8 , 26822 , 1200 
 327 , 5 , 50069 , 4957 
 334 , 3 , 71748 , 24131 
 13 , 5 , 58534 , 12332 
 487 , 5 , 92076 , 286 
 123 , 7 , 94026 , 34490 
 28 , 3 , 81979 , 1267 
 321 , 8 , 50637 , 14470 
 514 , 5 , 52621 , 1766 
 158 , 8 , 76242 , 19354 
 425 , 2 , 40673 , 22438 
 683 , 1 , 69773 , 5454 
 419 , 1 , 76281 , 8517 
 455 , 5 , 95134 , 26708 
 248 , 6 , 48223 , 18808 
 886 , 3 , 65613 , 11378 
 455 , 5 , 98692 , 18005 
 737 , 7 , 15834 , 5427 
 16 , 3 , 855 , 3168 
 55 , 2 , 71703 , 31309 
 65 , 1 , 71786 , 2356 
 202 , 4 , 84520 , 1306 
 70 , 8 , 95188 , 24137 
 87 , 6 , 82850 , 33539 
 343 , 1 , 42091 , 25408 
 597 , 7 , 49006 , 33097 
 668 , 2 , 97098 , 21571 
 331 , 8 , 92272 , 30685 
 223 , 6 , 37204 , 6669 
 508 , 5 , 59220 , 26627 
 291 , 4 , 62310 , 9550 
 661 , 4 , 14949 , 10207 
 874 , 7 , 5749 , 20688 
 787 , 8 , 82010 , 29455 
 53 , 7 , 24068 , 15051 
 948 , 7 , 30627 , 9543 
 753 , 4 , 73464 , 21852 
 8 , 3 , 42649 , 17221 
 318 , 6 , 44706 , 32049 
 39 , 1 , 14470 , 7124 
 491 , 6 , 82137 , 10578 
 609 , 1 , 26389 , 14218 
 978 , 1 , 81022 , 4590 
 608 , 5 , 82621 , 12546 
 333 , 4 , 24226 , 12152 
 160 , 8 , 61374 , 26584 
 844 , 1 , 36745 , 15574 
 61 , 2 , 37193 , 22381 
 194 , 6 , 81334 , 13936 
 718 , 2 , 70330 , 29688 
 343 , 5 , 64209 , 6532 
 11 , 3 , 75846 , 12751 
 324 , 5 , 82120 , 34206 
 692 , 1 , 61603 , 16822 
 393 , 4 , 84044 , 28447 
 524 , 5 , 42303 , 34895 
 777 , 6 , 54881 , 15820 
 135 , 5 , 88899 , 25593 
 966 , 5 , 16442 , 21925 
 179 , 6 , 43069 , 2190 
 201 , 5 , 96928 , 12919 
 739 , 3 , 89707 , 5583 
 784 , 3 , 13433 , 7801 
 425 , 1 , 93401 , 10140 
 350 , 5 , 13932 , 9804 
 30 , 6 , 25723 , 12230 
 365 , 2 , 64024 , 19766 
 156 , 1 , 94272 , 14063 
 208 , 6 , 71065 , 11657 
 301 , 8 , 17596 , 9265 
 227 , 7 , 92149 , 24526 
 509 , 2 , 56043 , 783 
 524 , 2 , 71128 , 8379 
 952 , 2 , 86386 , 31045 
 508 , 5 , 89566 , 20731 
 921 , 1 , 45396 , 23139 
 470 , 3 , 3497 , 31717 
 772 , 3 , 12566 , 11590 
 256 , 3 , 58623 , 21386 
 492 , 1 , 80718 , 33825 
 304 , 6 , 12261 , 17522 
 793 , 8 , 59904 , 34190 
 455 , 3 , 10937 , 16748 
 799 , 4 , 66875 , 11981 
 486 , 8 , 95012 , 20094 
 565 , 2 , 86464 , 31799 
 269 , 7 , 32830 , 11001 
 891 , 6 , 44146 , 3866 
 565 , 5 , 97966 , 1007 
 515 , 3 , 81766 , 15157 
 426 , 1 , 75746 , 28723 
 240 , 7 , 84566 , 31260 
 426 , 7 , 26207 , 30297 
 378 , 8 , 1637 , 29859 
 431 , 4 , 17543 , 29205 
 721 , 3 , 92430 , 4994 
 340 , 6 , 12956 , 6416 
 422 , 8 , 87622 , 29450 
 312 , 1 , 68689 , 2742 
 76 , 6 , 98504 , 34922 
 476 , 6 , 97351 , 6817 
 77 , 8 , 42474 , 1511 
 341 , 4 , 66129 , 10724 
 346 , 6 , 63738 , 4671 
 455 , 3 , 78182 , 5162 
 193 , 3 , 8166 , 5748 
 556 , 1 , 4718 , 4372 
 411 , 4 , 95734 , 3160 
 406 , 5 , 72037 , 31091 
 42 , 4 , 38647 , 5308 
 605 , 2 , 38805 , 3177 
 14 , 3 , 42314 , 4230 
 390 , 2 , 30275 , 4206 
 265 , 5 , 35724 , 23100 
 405 , 1 , 30807 , 19668 
 534 , 6 , 37023 , 13730 
 145 , 1 , 78769 , 23835 
 574 , 7 , 46558 , 30821 
 388 , 1 , 98389 , 25047 
 831 , 4 , 27468 , 13005 
 300 , 7 , 92893 , 1228 
 541 , 5 , 19877 , 15900 
 505 , 5 , 96306 , 13056 
 138 , 3 , 89300 , 31501 
 534 , 8 , 41851 , 15543 
 104 , 8 , 7583 , 28266 
 397 , 4 , 29835 , 5486 
 213 , 2 , 69490 , 13521 
 602 , 7 , 68842 , 1840 
 331 , 2 , 97136 , 15736 
 856 , 4 , 32440 , 16723 
 616 , 3 , 15875 , 2266 
 969 , 3 , 43878 , 8848 
 701 , 6 , 60120 , 21465 
 111 , 3 , 83367 , 27007 
 230 , 6 , 69788 , 16011 
 4 , 4 , 93776 , 23465 
 232 , 5 , 47200 , 12077 
 406 , 2 , 88694 , 6818 
 153 , 6 , 86846 , 14345 
 567 , 1 , 81746 , 27427 
 638 , 4 , 37096 , 7840 
 313 , 1 , 72109 , 7775 
 465 , 1 , 59319 , 30699 
 484 , 2 , 42960 , 11979 
 116 , 6 , 33431 , 24493 
 756 , 6 , 54290 , 27053 
 867 , 2 , 90483 , 7196 
 921 , 8 , 70830 , 10190 
 255 , 7 , 80520 , 15474 
 127 , 3 , 13661 , 16160 
 432 , 7 , 66399 , 10595 
 85 , 8 , 89233 , 4402 
 713 , 6 , 41220 , 24738 
 829 , 7 , 5610 , 33693 
 264 , 2 , 77474 , 25918 
 310 , 3 , 46169 , 23455 
 134 , 2 , 76830 , 14224 
 922 , 7 , 21886 , 24129 
 216 , 4 , 70598 , 11896 
 297 , 8 , 78332 , 261 
 194 , 8 , 35228 , 25851 
 214 , 6 , 26891 , 1320 
 614 , 4 , 74902 , 15355 
 522 , 8 , 6207 , 23586 
 289 , 8 , 22929 , 910 
 352 , 1 , 98437 , 30382 
 462 , 4 , 70156 , 17742 
 625 , 2 , 52358 , 31094 
 951 , 3 , 61020 , 3657 
 974 , 2 , 43247 , 25265 
 516 , 4 , 31569 , 11757 
 540 , 6 , 57865 , 24003 
 594 , 4 , 11543 , 10702 
 558 , 3 , 45723 , 20578 
 206 , 4 , 55796 , 28389 
 379 , 4 , 47768 , 8125 
 402 , 4 , 36986 , 17357 
 263 , 2 , 46339 , 19521 
 565 , 2 , 8419 , 26051 
 934 , 3 , 53293 , 1213 
 436 , 2 , 39352 , 33291 
 603 , 3 , 98661 , 3331 
 613 , 8 , 88323 , 21366 
 953 , 8 , 83475 , 34577 
 33 , 5 , 66042 , 6127 
 391 , 4 , 26643 , 32865 
 10 , 6 , 2657 , 19111 
 411 , 8 , 54510 , 22772 
 913 , 1 , 5893 , 1088 
 786 , 3 , 23619 , 27556 
 264 , 3 , 16946 , 9241 
 168 , 7 , 25314 , 22949 
 450 , 7 , 18095 , 29922 
 203 , 6 , 8514 , 14083 
 21 , 2 , 46517 , 1575 
 489 , 7 , 10204 , 6520 
 93 , 6 , 97208 , 27420 
 770 , 2 , 53112 , 7113 
 444 , 2 , 20031 , 11068 
 113 , 6 , 34995 , 29111 
 81 , 2 , 84135 , 9310 
 551 , 1 , 38125 , 11103 
 329 , 5 , 9809 , 6532 
 375 , 6 , 37273 , 25209 
 851 , 7 , 82092 , 4402 
 516 , 1 , 8533 , 21593 
 392 , 4 , 77689 , 28701 
 704 , 3 , 95498 , 4159 
 962 , 3 , 49814 , 5304 
 377 , 7 , 29705 , 17793 
 355 , 8 , 9182 , 6098 
 354 , 8 , 30490 , 29703 
 673 , 5 , 13467 , 33078 
 217 , 1 , 17304 , 10683 
 915 , 6 , 38979 , 1971 
 285 , 5 , 36568 , 22520 
 518 , 6 , 38569 , 14954 
 945 , 4 , 91427 , 15778 
 344 , 3 , 40166 , 17458 
 530 , 4 , 96287 , 3046 
 227 , 4 , 95779 , 11271 
 442 , 5 , 15646 , 29971 
 876 , 1 , 46465 , 30006 
 837 , 1 , 37401 , 11101 
 105 , 7 , 26300 , 16024 
 382 , 6 , 6254 , 23809 
 601 , 8 , 39770 , 29081 
 265 , 6 , 3029 , 31620 
 525 , 2 , 99206 , 19002 
 57 , 5 , 45591 , 21868 
 105 , 6 , 50561 , 15705 
 142 , 3 , 83874 , 10243 
 137 , 1 , 26307 , 8452 
 182 , 5 , 73425 , 31940 
 520 , 1 , 69159 , 26904 
 190 , 2 , 1227 , 22188 
 671 , 6 , 88851 , 31799 
 241 , 2 , 51049 , 31157 
 207 , 1 , 1382 , 30175 
 503 , 5 , 57508 , 19534 
 767 , 8 , 48954 , 4163 
 378 , 3 , 7160 , 14952 
 136 , 5 , 4695 , 17467 
 325 , 2 , 76188 , 18296 
 169 , 4 , 14436 , 21458 
 3 , 4 , 86456 , 14538 
 634 , 2 , 11846 , 24871 
 381 , 6 , 790 , 19239 
 494 , 1 , 69535 , 12111 
 941 , 5 , 9948 , 14056 
 504 , 1 , 71636 , 26566 
 468 , 3 , 5780 , 11642 
 83 , 7 , 12946 , 24656 
 848 , 6 , 23744 , 8022 
 631 , 2 , 39217 , 17840 
 607 , 5 , 68489 , 14339 
 120 , 8 , 91660 , 16097 
 301 , 5 , 72408 , 30431 
 49 , 7 , 10972 , 9185 
 219 , 2 , 75837 , 15593 
 682 , 2 , 68764 , 27512 
 590 , 6 , 74660 , 32082 
 119 , 2 , 96292 , 20157 
 238 , 7 , 4223 , 18437 
 659 , 2 , 79145 , 2087 
 77 , 5 , 25308 , 30855 
 64 , 7 , 4183 , 21250 
 815 , 1 , 40042 , 1138 
 856 , 8 , 48146 , 18780 
 884 , 5 , 37752 , 14784 
 257 , 8 , 47718 , 25721 
 407 , 4 , 87521 , 18798 
 586 , 4 , 90044 , 20604 
 513 , 7 , 82658 , 32924 
 864 , 5 , 47332 , 33883 
 721 , 1 , 88618 , 31319 
 702 , 1 , 10950 , 12504 
 368 , 8 , 70277 , 11709 
 315 , 5 , 22965 , 24644 
 662 , 3 , 39844 , 1485 
 335 , 4 , 94409 , 33938 
 713 , 2 , 38979 , 9841 
 883 , 6 , 33495 , 19508 
 666 , 5 , 89257 , 4946 
 544 , 4 , 73956 , 30303 
 970 , 4 , 44780 , 4063 
 196 , 5 , 70928 , 20588 
 237 , 3 , 2563 , 430 
 244 , 3 , 34208 , 14100 
 781 , 5 , 670 , 12564 
 814 , 2 , 9567 , 6090 
 718 , 2 , 16442 , 1368 
 664 , 4 , 40077 , 21972 
 445 , 7 , 25545 , 14581 
 627 , 3 , 88745 , 27022 
 805 , 3 , 74295 , 7082 
 243 , 2 , 10868 , 29795 
 915 , 7 , 472 , 34031 
 552 , 1 , 97044 , 16209 
 453 , 8 , 89128 , 25603 
 251 , 5 , 82273 , 28289 
 846 , 2 , 71805 , 23733 
 690 , 6 , 52645 , 459 
 489 , 4 , 31782 , 32327 
 118 , 6 , 62231 , 23335 
 159 , 5 , 84116 , 7768 
 115 , 7 , 15737 , 26038 
 838 , 8 , 30288 , 26732 
 472 , 2 , 76413 , 9140 
 369 , 2 , 50599 , 21521 
 401 , 5 , 57538 , 1835 
 677 , 1 , 21383 , 4388 
 253 , 8 , 49443 , 5787 
 361 , 4 , 71128 , 7699 
 321 , 7 , 81429 , 16656 
 398 , 8 , 29785 , 17671 
 364 , 8 , 41165 , 12573 
 84 , 5 , 7034 , 15210 
 603 , 3 , 30267 , 23135 
 87 , 7 , 34364 , 33024 
 69 , 8 , 54381 , 10266 
 703 , 5 , 1620 , 20820 
 204 , 6 , 5834 , 22038 
 741 , 4 , 47475 , 6215 
 643 , 3 , 28185 , 8694 
 776 , 6 , 31276 , 24353 
 473 , 1 , 47443 , 31826 
 293 , 5 , 64499 , 6023 
 68 , 4 , 93913 , 5901 
 191 , 2 , 73038 , 26800 
 305 , 7 , 77750 , 1523 
 479 , 2 , 10478 , 13474 
 152 , 7 , 73233 , 30501 
 599 , 6 , 33837 , 34041 
 123 , 7 , 57572 , 8197 
 215 , 3 , 22603 , 10205 
 329 , 5 , 86334 , 9382 
 9 , 3 , 1712 , 22182 
 267 , 8 , 27026 , 16611 
 62 , 8 , 89841 , 22534 
 665 , 5 , 29043 , 13026 
 615 , 6 , 40639 , 28857 
 780 , 1 , 26150 , 26291 
 363 , 2 , 83609 , 27579 
 941 , 8 , 43132 , 10729 
 500 , 2 , 88184 , 1701 
 52 , 2 , 66999 , 30581 
 798 , 8 , 68949 , 14273 
 246 , 1 , 44116 , 32926 
 175 , 4 , 58960 , 9351 
 529 , 3 , 33130 , 29510 
 756 , 6 , 3833 , 14584 
 287 , 4 , 70205 , 10895 
 282 , 3 , 62680 , 18185 
 239 , 8 , 34747 , 15337 
 833 , 1 , 80653 , 7468 
 906 , 4 , 65970 , 1694 
 698 , 3 , 5169 , 29244 
 319 , 1 , 3597 , 23633 
 694 , 8 , 30954 , 33983 
 280 , 5 , 36672 , 10942 
 762 , 2 , 51239 , 20015 
 699 , 4 , 36376 , 20830 
 460 , 8 , 3375 , 17340 
 168 , 4 , 72850 , 19997 
 501 , 3 , 47059 , 23361 
 526 , 2 , 48150 , 8887 
 80 , 3 , 15605 , 6747 
 50 , 6 , 13556 , 34502 
 719 , 5 , 58826 , 6451 
 602 , 4 , 43451 , 8288 
 779 , 6 , 39452 , 25391 
 513 , 5 , 80009 , 33600 
 474 , 4 , 40426 , 600 
 914 , 2 , 5321 , 19998 
 205 , 3 , 13741 , 16410 
 283 , 4 , 75470 , 29530 
 775 , 5 , 22225 , 29460 
 225 , 5 , 4343 , 30487 
 548 , 1 , 40001 , 6992 
 74 , 4 , 64277 , 28773 
 680 , 2 , 78495 , 17553 
 709 , 5 , 20382 , 8097 
 387 , 1 , 34953 , 31550 
 636 , 8 , 39907 , 32290 
 745 , 1 , 73916 , 21939 
 923 , 6 , 40273 , 2578 
 771 , 5 , 10553 , 12316 
 868 , 6 , 99091 , 18704 
 607 , 7 , 76919 , 729 
 56 , 7 , 56634 , 8510 
 705 , 3 , 81164 , 15138 
 252 , 2 , 98116 , 33550 
 209 , 8 , 96072 , 17629 
 817 , 3 , 53169 , 11592 
 564 , 3 , 77805 , 28011 
 899 , 2 , 4263 , 8027 
 837 , 1 , 22775 , 8950 
 148 , 6 , 10759 , 7581 
 621 , 5 , 96073 , 22368 
 439 , 1 , 40033 , 27815 
 278 , 8 , 51394 , 23834 
 356 , 2 , 55393 , 14771 
 620 , 4 , 85291 , 26475 
 617 , 8 , 15508 , 1063 
 764 , 5 , 93678 , 4118 
 451 , 1 , 23825 , 15985 
 839 , 1 , 29778 , 10295 
 712 , 1 , 57358 , 33187 
 282 , 6 , 21006 , 33927 
 163 , 5 , 5183 , 12939 
 768 , 8 , 43744 , 7235 
 212 , 6 , 826 , 33758 
 860 , 1 , 63596 , 16640 
 692 , 5 , 66678 , 5210 
 672 , 3 , 58177 , 28389 
 810 , 5 , 30856 , 11917 
 869 , 3 , 1422 , 24280 
 347 , 1 , 63468 , 20050 
 585 , 3 , 98934 , 33058 
 638 , 5 , 6785 , 20783 
 349 , 6 , 37597 , 31572 
 679 , 6 , 16515 , 23044 
 918 , 8 , 36637 , 33773 
 701 , 6 , 2192 , 32941 
 658 , 2 , 62288 , 28150 
 920 , 5 , 41337 , 26842 
 404 , 6 , 83937 , 15970 
 692 , 1 , 87258 , 24009 
 760 , 7 , 27517 , 26988 
 506 , 1 , 9477 , 8383 
 108 , 4 , 52694 , 20579 
 844 , 7 , 11466 , 21878 
 813 , 8 , 8270 , 8119 
 154 , 1 , 99968 , 14178 
 91 , 5 , 12883 , 4938 
 703 , 8 , 23102 , 2781 
 259 , 1 , 35091 , 16623 
 596 , 1 , 19444 , 30487 
 937 , 3 , 46230 , 28171 
 722 , 8 , 50091 , 5954 
 552 , 6 , 10495 , 27284 
 447 , 4 , 53196 , 14130 
 539 , 8 , 78085 , 19777 
 770 , 3 , 71736 , 22790 
 161 , 8 , 12889 , 1274 
 976 , 5 , 80337 , 16381 
 842 , 2 , 34519 , 16909 
 579 , 4 , 29394 , 12419 
 550 , 8 , 94992 , 18203 
 952 , 7 , 46948 , 16093 
 727 , 7 , 2840 , 18747 
 867 , 1 , 59308 , 23900 
 480 , 4 , 11825 , 9524 
 641 , 8 , 89287 , 1585 
 899 , 3 , 2436 , 31243 
 821 , 3 , 34878 , 790 
 490 , 3 , 18755 , 15999 
 784 , 7 , 83099 , 28534 
 786 , 7 , 53220 , 7913 
 15 , 1 , 52340 , 12277 
 855 , 4 , 39889 , 14 
 569 , 1 , 42521 , 21287 
 175 , 3 , 29841 , 6198 
 334 , 5 , 11528 , 25544 
 200 , 2 , 52489 , 27360 
 882 , 1 , 32278 , 20358 
 191 , 6 , 92556 , 25638 
 618 , 8 , 63628 , 2462 
 739 , 8 , 53794 , 271 
 358 , 4 , 35075 , 25607 
 536 , 4 , 95765 , 30295 
 417 , 2 , 81978 , 28793 
 340 , 7 , 17237 , 26880 
 218 , 3 , 48843 , 27104 
 945 , 8 , 96291 , 28500 
 633 , 3 , 84402 , 17442 
 592 , 6 , 38431 , 3266 
 567 , 6 , 64902 , 10982 
 650 , 6 , 89303 , 31667 
 631 , 6 , 81952 , 11769 
 885 , 4 , 6817 , 9932 
 697 , 2 , 54542 , 3551 
 554 , 1 , 92266 , 5805 
 18 , 1 , 80569 , 10894 
 637 , 3 , 6636 , 24636 
 733 , 3 , 93387 , 31680 
 827 , 4 , 99641 , 12353 
 326 , 1 , 18984 , 6534 
 645 , 7 , 97532 , 17935 
 643 , 3 , 78005 , 4148 
 870 , 5 , 4346 , 21783 
 424 , 3 , 51993 , 23089 
 741 , 3 , 66225 , 22574 
 773 , 3 , 93890 , 15894 
 680 , 5 , 10201 , 5939 
 759 , 5 , 67974 , 5996 
 801 , 2 , 23354 , 7931 
 556 , 4 , 66557 , 29234 
 812 , 1 , 19246 , 30430 
 725 , 8 , 80611 , 15916 
 790 , 7 , 87781 , 25743 
 750 , 2 , 70892 , 14447 
 531 , 4 , 75600 , 12147 
 561 , 5 , 59916 , 27596 
 946 , 3 , 51183 , 20798 
 683 , 5 , 20863 , 24954 
 565 , 3 , 42070 , 32021 
 851 , 1 , 62983 , 17420 
 995 , 8 , 92996 , 8086 
 809 , 1 , 18035 , 13801 
 66 , 6 , 96448 , 32524 
 225 , 6 , 53853 , 5017 
 675 , 1 , 93796 , 31867 
 351 , 2 , 71269 , 31145 
 10 , 6 , 45522 , 2344 
 580 , 2 , 85347 , 31464 
 808 , 8 , 50255 , 15481 
 632 , 2 , 49272 , 30304 
 819 , 3 , 4891 , 907 
 334 , 7 , 59103 , 30681 
 606 , 6 , 32638 , 8005 
 533 , 6 , 73572 , 19104 
 276 , 1 , 66097 , 19527 
 957 , 6 , 75790 , 31123 
 794 , 7 , 30728 , 3824 
 463 , 2 , 43772 , 7205 
 761 , 8 , 15753 , 6219 
 916 , 5 , 23347 , 10985 
 922 , 7 , 38641 , 21164 
 542 , 3 , 28317 , 22503 
 846 , 2 , 61047 , 9511 
 811 , 3 , 71875 , 9033 
 527 , 5 , 45656 , 15552 
 620 , 7 , 8691 , 15751 
 602 , 7 , 94171 , 21026 
 259 , 2 , 35926 , 30485 
 641 , 7 , 78943 , 26404 
 359 , 4 , 32349 , 13210 
 979 , 7 , 29386 , 25096 
 810 , 6 , 85774 , 34682 
 860 , 1 , 51316 , 34660 
 946 , 3 , 36657 , 29933 
 211 , 1 , 25988 , 33448 
 779 , 7 , 79496 , 4134 
 662 , 5 , 81558 , 6625 
 143 , 8 , 50494 , 16766 
 600 , 2 , 58197 , 26222 
 995 , 1 , 94956 , 26430 
 859 , 5 , 48367 , 13549 
 584 , 3 , 24855 , 9476 
 876 , 6 , 17718 , 25515 
 44 , 8 , 74083 , 12627 
 183 , 1 , 61665 , 28326 
 446 , 3 , 60143 , 34750 
 948 , 3 , 47973 , 7911 
 676 , 1 , 14209 , 6639 
 430 , 1 , 4795 , 29921 
 913 , 7 , 99811 , 16025 
 91 , 7 , 29188 , 23771 
 642 , 1 , 7410 , 13593 
 954 , 6 , 5109 , 18735 
 373 , 7 , 18722 , 21035 
 1 , 3 , 24341 , 31257 
 10 , 5 , 64679 , 20583 
 303 , 7 , 56989 , 4290 
 616 , 4 , 24573 , 23490 
 897 , 2 , 8197 , 24465 
 891 , 2 , 85104 , 16116 
 429 , 3 , 77099 , 10118 
 630 , 4 , 9596 , 6859 
 156 , 4 , 6404 , 5059 
 790 , 5 , 17905 , 2271 
 674 , 4 , 19886 , 5208 
 313 , 6 , 19117 , 1226 
 991 , 6 , 7787 , 31022 
 928 , 3 , 95981 , 13072 
 222 , 5 , 47584 , 20656 
 973 , 3 , 86601 , 15393 
 722 , 1 , 94232 , 24498 
 665 , 8 , 80235 , 22059 
 933 , 8 , 85576 , 15983 
 719 , 7 , 20798 , 14790 
 166 , 8 , 74981 , 32436 
 574 , 5 , 13786 , 11688 
 668 , 6 , 10598 , 31988 
 785 , 2 , 86964 , 31884 
 582 , 2 , 10209 , 15708 
 654 , 2 , 85513 , 15802 
 2 , 5 , 60719 , 7839 
 531 , 6 , 79962 , 14387 
 504 , 1 , 31131 , 564 
 981 , 8 , 79132 , 10379 
 625 , 6 , 3161 , 24439 
 892 , 6 , 21975 , 11503 
 404 , 1 , 80665 , 15947 
 819 , 3 , 32593 , 13624 
 213 , 1 , 12316 , 33677 
 834 , 4 , 61309 , 12865 
 339 , 8 , 22506 , 34844 
 1 , 2 , 56985 , 18135 
 581 , 7 , 42297 , 27301 
 971 , 8 , 73093 , 10106 
 849 , 7 , 17856 , 16311 
 884 , 1 , 38771 , 6690 
 862 , 7 , 18450 , 4417 
 117 , 1 , 99814 , 23243 
 598 , 5 , 54197 , 7419 
 583 , 4 , 42547 , 27100 
 738 , 6 , 52356 , 3728 
 855 , 8 , 51993 , 29840 
 427 , 5 , 66625 , 20983 
 604 , 7 , 18194 , 14528 
 204 , 7 , 5578 , 26528 
 865 , 8 , 48953 , 1712 
 366 , 2 , 21835 , 32610 
 421 , 7 , 84312 , 3944 
 712 , 7 , 43742 , 23599 
 954 , 7 , 10554 , 19568 
 450 , 8 , 54081 , 23596 
